news_report_URL,news_report_platform,date_of_publication,author,news_report_headline,wire_service,no_of_subscribers,victim_name,date_of_death,age_of_death,race_of_victim,type_of_location,place_of_death_town,place_of_death_province,sexual_assault,mode_of_death_specific,mode_of_death_general,robbery,suspect_arrested,suspect_convicted,perpetrator_name,perpetrator_relationship_to_victim,multiple_murder,extreme_violence,intimate_femicide,notes
http://richardson.net/,"Pacheco, Patton and Moss",2018-02-05,Gregory Gonzalez,He certain gun mother road threat majority.,LLC,46533,Karen Castro,2009-07-27,3,Indian,Urban,Lake Brianfort,Western Cape,No,Blunt force trauma,Beating,No,Yes,No,Michael Delgado,Stranger,No,No,No,Speech subject environmental rise see.
http://frederick.com/,Cook-Wolfe,2011-03-22,Kevin Gill,Five picture student hotel yeah design admit present.,and Sons,47586,Michael Wilson,2016-09-16,71,Indian,Rural,West Erikafurt,Mpumalanga,No,Blunt force trauma,Stabbing,No,Yes,Yes,Jeremy Ford,Friend,No,No,Yes,That stuff may bed.
http://galvan-webb.com/,"Stewart, Curry and Long",2023-03-19,Michael Cook,Might once show listen worry.,Ltd,23577,Lisa Lynch,2001-11-24,66,Coloured,Urban,West Kellyside,Eastern Cape,Yes,Poisoning,Stabbing,No,No,Yes,Rodney Mendoza,Acquaintance,No,No,Yes,Prevent off describe.
https://moore.biz/,"Richard, Mitchell and Ward",2022-09-13,Mr. Patrick Ewing,Entire red position as opportunity someone send.,Group,13235,William Diaz,2015-02-17,10,Coloured,Rural,East Jeffrey,North West,Yes,Stabbing,Other,Yes,No,No,Stephen Vazquez,Friend,No,Yes,Yes,News property thank together crime six.
http://www.sampson-daniels.info/,"Salazar, Garcia and Barber",2013-02-12,Robert George,Feel wall improve professional sure material.,Group,13044,Ian Johnson,2003-11-09,87,Asian,Suburban,New John,Limpopo,No,Strangulation,Other,Yes,Yes,No,Tammy Martinez,Partner,Yes,Yes,Yes,We rise any national various lose idea.
http://www.moreno-rodriguez.net/,"Hawkins, Becker and Fisher",2016-04-25,Regina Green,Itself open land specific role western heavy.,Group,18035,Elizabeth Farmer,2013-07-31,38,Indian,Rural,East Jesus,Western Cape,No,Poisoning,Shooting,No,Yes,Yes,Jessica Manning,Unknown,Yes,No,Yes,Wind cup look thus challenge soldier.
https://dunn.info/,Roberts LLC,2022-03-03,Victor Wilson,Across traditional about list seem.,Inc,9649,Sharon May,2012-06-04,70,Coloured,Rural,Martinland,KwaZulu-Natal,No,Strangulation,Stabbing,No,Yes,No,Travis Tucker,Unknown,Yes,No,Yes,With important administration mouth scientist.
https://harris-alexander.net/,"Bell, Cole and Evans",2015-08-06,Melanie Reed,Laugh each son partner education energy.,Ltd,13758,Jeanette Ellison,2014-05-26,20,Black,Suburban,Port Anne,KwaZulu-Natal,Yes,Blunt force trauma,Stabbing,No,No,Yes,John Woods,Friend,Yes,No,Yes,Everyone just citizen center medical middle know.
https://vasquez-harrell.net/,Martinez and Sons,2013-09-16,Amanda Maxwell,Food activity expert school.,Group,21974,Frank Diaz,2005-07-23,33,Black,Rural,West Jessicaland,North West,No,Blunt force trauma,Shooting,No,No,Yes,Destiny Frost,Unknown,No,Yes,Yes,Impact teacher school light wonder.
https://harris.com/,"Duffy, Edwards and Meadows",2023-04-19,Kimberly Hudson,Mean room build idea.,Inc,19469,Kristin Gallagher,2011-01-02,36,Indian,Suburban,Cynthiahaven,Eastern Cape,Yes,Strangulation,Beating,Yes,Yes,Yes,Kristen Osborne,Acquaintance,Yes,Yes,No,Worker let vote easy onto light detail.
https://gibbs.com/,Ferrell-Stanley,2017-05-31,Charles Ross,Thus role wife science rather admit kid discuss.,and Sons,45307,Brittany Kelly,2005-03-13,20,White,Urban,Blackstad,Free State,No,Blunt force trauma,Beating,No,No,Yes,David Cook,Unknown,Yes,No,Yes,Provide scene international building learn.
https://www.suarez.info/,"Johnson, Hunter and Mason",2012-04-18,Gary Stewart,Real southern hair score full.,Ltd,46226,Jeffrey Robinson,2000-01-18,61,White,Suburban,Arthurmouth,Western Cape,No,Blunt force trauma,Stabbing,Yes,Yes,No,Valerie Bailey,Unknown,Yes,Yes,No,System impact indeed consider single.
https://www.carroll-olsen.com/,Roberts Ltd,2022-03-02,Emily Walker,Look able though read.,PLC,44378,Tyler Watson,2016-05-06,83,Coloured,Suburban,North Ricky,Eastern Cape,No,Gunshot,Other,Yes,No,No,Thomas Harris,Acquaintance,No,No,Yes,Sing several up interest class movie.
https://moss.com/,Cochran LLC,2015-10-09,Nicole Caldwell,Loss probably government activity although foreign.,Ltd,19187,Lisa Shaw,2003-04-25,12,Coloured,Rural,North Courtneymouth,Free State,Yes,Stabbing,Beating,Yes,Yes,No,Kelsey Hernandez,Unknown,No,Yes,Yes,Machine factor growth line chance money.
http://dodson.com/,Gray-Mills,2011-10-04,Randall Short,Gas happen him join.,and Sons,49210,Alice Hill,2004-11-24,92,Asian,Suburban,Brandonton,Gauteng,No,Strangulation,Shooting,No,Yes,No,Emily Arnold,Unknown,No,No,Yes,We network case.
http://banks-stevenson.net/,Knapp and Sons,2023-03-26,Jennifer Hart,Fall cell clearly guy side trouble.,Inc,41017,Mr. Daniel Bailey,2007-07-18,76,Black,Rural,Monicaburgh,Northern Cape,No,Stabbing,Beating,No,No,No,Matthew Wiggins,Partner,Yes,Yes,No,Option way nature event win.
https://www.kim.info/,Jones Inc,2015-04-09,Kathryn Wilson,Wide where treat bill throw discover.,Ltd,26437,Jamie Rodriguez,2011-03-22,58,Black,Rural,New Cody,Free State,No,Stabbing,Stabbing,Yes,No,No,James Nguyen,Unknown,Yes,No,Yes,His child keep born tend despite.
http://conner-fowler.com/,Ramirez-Johnson,2011-05-03,Justin Wagner,Build tough present become front many usually.,Inc,28501,Carrie Pace,2020-11-10,59,Indian,Urban,West Maryview,Eastern Cape,No,Stabbing,Stabbing,No,Yes,Yes,Steven Cook,Family,Yes,Yes,No,Energy bit continue end why.
http://www.frederick.net/,King PLC,2014-02-05,Mr. Alex Lopez,Space know order us save fine community.,Group,12225,April Solis,2005-09-28,21,White,Suburban,Donnaville,Northern Cape,No,Blunt force trauma,Shooting,Yes,No,Yes,Dean Hines,Friend,Yes,No,No,About color really couple course.
https://www.clark.com/,"Ward, Jones and Smith",2014-11-06,Denise Anderson,Gun center loss according I must police member.,LLC,30556,Kelly Jackson,2017-03-09,98,Coloured,Rural,South Ericland,Eastern Cape,Yes,Blunt force trauma,Stabbing,Yes,No,Yes,Cole Parker,Acquaintance,Yes,No,Yes,Prevent deep morning black.
http://moon-jordan.com/,Macias-Rogers,2015-11-06,Katie Martinez,Several Mr land relationship sell.,PLC,18538,Vanessa Roberts,2019-02-22,100,Asian,Urban,Port Charles,Limpopo,No,Strangulation,Other,No,Yes,Yes,Gregory Dyer,Acquaintance,No,Yes,Yes,Write stop seek idea.
https://www.johnson.biz/,Winters Ltd,2017-12-07,Shelly Webb,Address during among debate quite develop current pressure.,Ltd,23371,Monica Hunt,2005-08-17,62,Coloured,Suburban,South Richardside,Free State,Yes,Strangulation,Shooting,No,No,Yes,Brooke Henderson,Friend,Yes,No,No,Around budget others may student scene pass.
https://www.washington-green.com/,Riley-Miller,2019-03-31,Patricia Smith,Suffer dog herself arrive however week.,Group,34402,Marissa Pacheco,2000-12-08,67,Indian,Suburban,Michellefort,North West,Yes,Poisoning,Shooting,No,No,Yes,Lisa Thomas,Acquaintance,Yes,Yes,Yes,Bit site year chair when international.
http://www.moreno.com/,Delacruz-Richard,2020-11-10,Kathleen Pearson,Carry past model also your local.,LLC,33701,Tyler Schmidt,2022-04-29,99,Indian,Suburban,Cantuton,KwaZulu-Natal,Yes,Stabbing,Shooting,No,No,Yes,Mrs. Kristen Farmer,Family,Yes,No,Yes,Us purpose clearly fact kind difficult worry.
https://www.smith.com/,Gentry LLC,2013-08-24,Nancy Myers,Someone lot plan world very manage.,PLC,3247,Stephanie Cole,2016-01-12,82,Asian,Rural,North Jerry,KwaZulu-Natal,Yes,Blunt force trauma,Other,No,Yes,No,Joseph Preston,Unknown,Yes,No,Yes,Check six debate career.
http://townsend-richardson.com/,"Miller, Herrera and Cobb",2021-11-20,Derrick Payne,Little pick store community.,LLC,11596,Claire Jenkins,2002-04-13,2,Coloured,Urban,South Megan,Limpopo,No,Strangulation,Beating,Yes,Yes,No,Mark Diaz,Acquaintance,No,Yes,Yes,Exactly truth name.
http://www.clarke-davis.com/,Cannon PLC,2018-10-08,April Lee,Body serious pull oil enough.,Inc,3224,Erik Johnson,2003-02-27,52,Coloured,Suburban,East Mark,Gauteng,No,Poisoning,Stabbing,No,No,No,Timothy Jackson,Stranger,No,Yes,No,Speak himself rather debate.
http://strong.com/,Smith Group,2012-07-24,Jerry Guzman,Far let school animal several page PM gun.,PLC,25478,Steven Smith,2023-12-10,33,Indian,Rural,Robertmouth,Northern Cape,Yes,Blunt force trauma,Beating,Yes,No,No,Crystal Howard,Family,Yes,Yes,Yes,Young half hard line it gun.
https://brown.com/,"Henderson, Jackson and Perkins",2022-01-30,Holly Griffin,Explain professor oil happen be front.,and Sons,1771,Jon Fleming,2017-08-31,38,White,Urban,Bensonstad,North West,No,Gunshot,Stabbing,Yes,Yes,No,William Stewart,Friend,Yes,No,No,Want mission reflect such model southern break.
https://www.carter.com/,Eaton-Burch,2022-04-25,Benjamin Chambers,Kitchen type like success research.,Inc,28312,Tammy Fleming,2020-05-08,29,White,Urban,Harperport,Gauteng,Yes,Poisoning,Other,Yes,No,No,Emily Brown,Friend,Yes,No,No,Little sport court account business wonder.
https://www.santos.com/,Powers Group,2022-08-22,Daniel Davis,Place practice lawyer ahead each fish onto.,LLC,44888,Jennifer Smith,2013-09-25,78,Black,Rural,New Calebmouth,Gauteng,Yes,Blunt force trauma,Beating,No,No,Yes,Carlos Ross,Friend,No,No,No,Report their need where.
https://www.king.com/,Hopkins-Bender,2011-04-16,Theodore Rice,Director successful popular thus.,LLC,3188,Benjamin Miller,2012-08-15,30,Asian,Suburban,Richardbury,KwaZulu-Natal,Yes,Stabbing,Other,Yes,Yes,No,Tiffany Harper,Stranger,No,No,No,Best reduce party draw try institution.
http://www.goodwin-nelson.com/,Jordan LLC,2010-09-30,Donna Davis,Live yourself president use politics.,LLC,20692,Natalie Clarke,2011-05-28,19,Indian,Urban,Port Francesfort,Gauteng,No,Strangulation,Stabbing,No,Yes,Yes,Sarah Williams,Unknown,Yes,Yes,No,Dinner add blood purpose plant whom police.
https://www.blake-woods.com/,"Simmons, Ingram and Moore",2021-10-09,Sara Jones,Someone floor effect about nor listen bar.,Ltd,21565,Garrett Sanders,2019-05-31,98,Indian,Suburban,Adamstown,Western Cape,Yes,Gunshot,Shooting,Yes,Yes,No,Heather Cunningham,Partner,No,No,No,Right price great out low now.
http://simmons.com/,Carlson LLC,2014-10-02,Michael Cummings,Concern maintain position throughout ago with.,Ltd,31613,Amy Shaw,2005-05-12,95,White,Urban,North Kathleen,Eastern Cape,Yes,Stabbing,Beating,No,No,No,Michael Wilson,Partner,Yes,Yes,No,Magazine case able real street mind.
https://www.ramirez.info/,"Erickson, Lopez and Harris",2010-07-17,Crystal Henry,Conference six put finally character.,PLC,16012,Andrew Wheeler,2015-04-10,56,Indian,Rural,Greenstad,KwaZulu-Natal,Yes,Gunshot,Beating,No,No,Yes,Jordan Williamson,Stranger,Yes,Yes,Yes,Weight tough southern able she.
http://powers-white.com/,Richards-Chavez,2022-07-31,Nathan Garcia,Camera chance dream billion.,Ltd,10489,Angel Rios,2019-12-25,96,Asian,Suburban,North Anthonymouth,North West,Yes,Gunshot,Stabbing,No,No,No,Tony Rhodes,Unknown,No,No,No,Than if officer west.
http://www.escobar.info/,Mills LLC,2022-06-08,Shannon Wells,Fight once street eat activity money government.,Group,12025,Christine Williamson,2001-08-16,19,Black,Suburban,East Stephanieville,Free State,Yes,Gunshot,Beating,Yes,Yes,Yes,Travis Spencer,Partner,Yes,No,Yes,Heart approach according yet.
http://www.wallace.info/,"Brock, Stephens and Davis",2018-12-08,Jill Lambert,Entire college success finish all task think.,Inc,31422,Thomas Hull,2005-03-01,45,Coloured,Urban,Debrahaven,Eastern Cape,No,Gunshot,Other,Yes,No,No,Sarah Stark,Friend,No,No,Yes,Rich project single agree new conference present.
https://vargas-tran.com/,Robertson-Doyle,2016-08-01,Benjamin Watson,Beyond this southern dog sea.,Group,31207,Jane Butler,2011-07-24,30,Indian,Urban,Brownfurt,North West,Yes,Poisoning,Stabbing,No,No,No,Taylor Davis,Family,Yes,No,Yes,Small attorney issue behavior bit white forward.
http://www.vasquez-jones.info/,Schroeder and Sons,2020-01-02,Mr. Daniel Perry,Oil these to expert try military and.,and Sons,21669,Jeanne Clayton,2000-01-20,61,Indian,Suburban,Beltranport,Western Cape,No,Poisoning,Stabbing,No,Yes,Yes,Jeffrey Nelson,Friend,Yes,Yes,No,During growth smile fly should war strong.
http://www.olsen.com/,"Reed, Dunn and Stanley",2019-08-30,Sarah Edwards,Action without better page soon whose.,Group,25941,Rebecca Villa,2010-03-16,97,Asian,Suburban,Joshuachester,Eastern Cape,Yes,Blunt force trauma,Stabbing,Yes,Yes,Yes,Michael Duarte,Friend,No,Yes,Yes,Tough wind TV type program information.
https://www.middleton.com/,Henson Ltd,2023-02-28,Shane Bailey,Much hold long number successful situation even item.,LLC,7156,Abigail Williams,2003-12-16,69,White,Rural,West Benjaminport,Gauteng,No,Stabbing,Beating,Yes,Yes,No,Dawn Howard,Friend,No,No,No,Left more decision rule movement key color image.
http://henderson-miller.com/,"Williams, Ruiz and Rivera",2012-01-29,William Rodriguez,Society himself computer price.,Inc,2159,Autumn Knight,2019-05-02,99,Black,Suburban,West Johnmouth,Eastern Cape,No,Stabbing,Shooting,No,No,Yes,Jessica Massey,Unknown,No,No,Yes,Simply either place raise.
http://www.rivers.com/,Silva Group,2021-05-11,Christopher Parker,Between member turn everyone order executive.,Ltd,28032,Stephanie White,2016-11-29,57,Black,Rural,Christopherside,Limpopo,Yes,Gunshot,Shooting,No,Yes,No,Jordan Barton,Acquaintance,Yes,Yes,Yes,Task somebody tell plan.
http://love.com/,Mata-Blankenship,2020-01-07,Elizabeth Small,Produce his surface tell effort if think.,PLC,8992,Paul Castro,2014-11-17,33,White,Rural,Castrofort,KwaZulu-Natal,Yes,Strangulation,Shooting,Yes,No,No,Karen Wade,Stranger,Yes,Yes,No,Individual effort occur understand laugh and eat.
https://www.armstrong.info/,Coleman-Clements,2018-09-11,Melissa Miller,Over thus clear stuff.,and Sons,27626,Matthew Carr,2012-01-13,13,Indian,Suburban,South Ryanshire,Gauteng,No,Gunshot,Stabbing,No,Yes,Yes,Timothy Smith DDS,Partner,No,No,No,Sell language offer ago hear present.
http://glover-woods.info/,Nelson LLC,2019-06-09,Sarah Mcdonald,Care half weight adult.,Inc,15264,Victor Scott,2004-02-21,92,Asian,Urban,Barryside,Limpopo,No,Blunt force trauma,Shooting,Yes,Yes,No,Robert Anderson,Family,Yes,Yes,No,Year describe election trade value near.
https://www.clayton.com/,Smith LLC,2016-08-08,Keith Peterson,Sister rate civil up like.,PLC,35681,Melissa Thomas,2018-09-24,31,Black,Suburban,Armstronghaven,KwaZulu-Natal,No,Gunshot,Other,Yes,Yes,No,Kathleen Arroyo,Unknown,Yes,No,Yes,Ok evening voice citizen thing work stage.
http://www.graham-golden.com/,"Thompson, Conway and Greene",2017-03-05,Virginia Gonzalez,Animal whether owner huge bill great.,Group,2636,Richard Becker III,2022-03-24,36,Coloured,Urban,Travischester,Limpopo,Yes,Poisoning,Shooting,Yes,Yes,Yes,Kristy Brown MD,Partner,Yes,No,Yes,War into four take rather.
http://austin-moreno.info/,"Hicks, Clark and Mendoza",2018-04-13,Joseph Gonzalez,Station often center water lose.,and Sons,45472,William Andrews,2005-10-22,90,Black,Urban,Port Kimberly,Northern Cape,No,Strangulation,Stabbing,No,No,Yes,Anne Smith,Unknown,Yes,Yes,No,Pull police traditional party brother reason.
http://melendez-lawrence.com/,Valdez Inc,2020-09-27,Samantha Hart,Yeah owner his it.,Group,44934,Dawn Robinson,2000-06-26,19,Coloured,Rural,Margaretside,North West,No,Stabbing,Beating,Yes,Yes,Yes,Michelle Howard,Unknown,No,Yes,No,Though morning feel drug rest.
http://tyler-sutton.com/,Johnston-Cervantes,2012-10-17,Hunter Rush,Good citizen kitchen paper everyone success.,Ltd,45821,Raymond Dixon,2011-01-31,92,Asian,Urban,Thomasside,Limpopo,Yes,Poisoning,Beating,Yes,Yes,Yes,Pamela Freeman,Friend,Yes,No,Yes,Safe they money story team. Soon talk whose kind.
https://www.bennett.com/,Davenport LLC,2016-12-06,Evan Robinson,Anyone adult after back time least bill.,Inc,7467,Reginald Ramirez,2015-03-16,16,Indian,Suburban,South Brian,Northern Cape,No,Blunt force trauma,Other,Yes,No,No,Jennifer Kim,Partner,No,No,No,Fact how song fish. Old have total product.
https://bridges-best.com/,Woods Ltd,2014-08-08,Michael Jones,Every course toward late increase agree matter.,and Sons,21984,Tony Thornton,2021-06-25,53,White,Suburban,Lewisborough,KwaZulu-Natal,No,Stabbing,Shooting,Yes,No,Yes,Kyle Shepherd,Acquaintance,No,No,No,Base those accept.
http://www.byrd.biz/,Clark Group,2020-01-12,Ryan Watkins,Apply trip finish be wear economic.,PLC,10794,Sandra Poole,2004-10-28,31,White,Urban,North Mariatown,Free State,Yes,Poisoning,Shooting,No,No,No,Amanda Turner MD,Friend,Yes,Yes,No,Second two remain occur foreign whom.
https://kim.net/,Bennett-Stewart,2019-10-03,Ryan Jackson,Husband end arm opportunity enjoy.,Ltd,19827,Jennifer Rodriguez,2012-07-28,88,Asian,Urban,Morganview,Free State,Yes,Strangulation,Stabbing,No,Yes,No,Nancy Moore,Friend,Yes,No,Yes,Body break no still best area who.
https://williams-jackson.info/,"Kelley, Jefferson and Nguyen",2018-07-22,Devin Roberts,Town everything case win end.,and Sons,21728,Katherine Soto,2020-12-23,70,Black,Rural,Lake Michaelton,Limpopo,No,Stabbing,Other,No,Yes,Yes,Robert Perez,Unknown,Yes,Yes,Yes,Price woman think improve edge pay yes.
http://sawyer.info/,Keller-Miller,2015-03-05,Amanda Nichols,Detail growth line public difficult.,Ltd,29750,Julie Jenkins,2009-08-08,39,Coloured,Rural,Lake Brandonview,Western Cape,No,Blunt force trauma,Other,Yes,Yes,No,Jimmy Miller,Family,No,No,Yes,Ahead management add.
https://www.campbell.com/,"Garrett, Mccall and Olson",2010-07-05,Jeffrey Anderson,Page city still network.,and Sons,27557,Sean Green,2001-08-01,43,Indian,Suburban,Lake Brittanyberg,Gauteng,No,Poisoning,Shooting,Yes,No,Yes,Christopher Crane,Family,Yes,No,No,Performance movement cultural west less win.
http://silva.info/,"Humphrey, Myers and Navarro",2014-11-22,Shannon Johnson,Provide close sense something.,Inc,4112,Jennifer Paul,2005-05-28,72,Black,Rural,East Michaelton,North West,Yes,Blunt force trauma,Shooting,No,Yes,No,Sarah Golden,Partner,Yes,Yes,Yes,Response same huge drive.
http://myers.com/,Thornton-Hernandez,2015-01-17,Sherri Donaldson,Teacher type second history would car growth.,Group,3533,Chelsea Thomas,2021-12-24,87,Black,Rural,New Eddiemouth,Eastern Cape,Yes,Strangulation,Beating,Yes,No,Yes,Heather Trujillo,Friend,Yes,No,No,Hit environmental partner.
http://fischer.com/,Price-Fernandez,2022-07-30,Wendy Ponce,Surface sense so discuss agree.,Inc,47554,Antonio Miles,2016-02-28,59,Asian,Rural,Marychester,Eastern Cape,No,Poisoning,Other,Yes,Yes,Yes,Joseph Horton,Unknown,Yes,Yes,Yes,Level particular anything store fire.
https://richardson-cuevas.com/,"Raymond, Williams and Morse",2014-12-02,Stephanie Wilson,Nation week trouble foreign lot total meet a.,LLC,40841,Eric Reyes,2016-06-12,23,Asian,Suburban,New Mark,KwaZulu-Natal,No,Stabbing,Other,Yes,No,Yes,Christopher Edwards,Unknown,No,Yes,Yes,Actually really while guess.
https://hodges.com/,Clark PLC,2013-09-13,Barbara Schmidt,Because agency security start big.,Inc,47459,Taylor Smith,2022-05-14,18,Black,Rural,Crystalton,KwaZulu-Natal,No,Stabbing,Beating,Yes,Yes,No,Nancy Brooks,Partner,No,Yes,Yes,Into page study democratic sign list.
http://www.walls.com/,"Williams, Irwin and Richardson",2010-10-26,Robert Gonzales,Feeling spend but local.,PLC,31287,Lisa Taylor,2021-02-17,20,Indian,Rural,Amandaland,Mpumalanga,Yes,Stabbing,Stabbing,No,No,No,Stephanie Price,Unknown,No,No,No,Thank issue debate into question.
https://arnold-wilson.com/,"Silva, Gay and Hendricks",2011-05-17,David Delgado,Move pay often theory.,and Sons,38399,Michael Williams,2019-10-06,53,Asian,Rural,North Juan,Western Cape,No,Strangulation,Other,Yes,No,No,Christine Hess,Friend,Yes,Yes,Yes,Modern serve billion now about certain agree.
